Jun 26	d	46
Jun 26	d	-17
Jun 26	d	40
Jun 26	d	0
Jun 26	d	-272
Jun 26	s	0
Jun 26	d	108
Jun 26	d	-5
Jun 26	d	-12
Jun 26	s	0
Jun 26	d	526
Jun 26	d	6
Jun 26	d	6
Jun 26	d	0
Jun 26	d	-1
Jun 26	s	0
Jun 26	s	3
Jun 26	s	1
Jun 26	d	0
Jun 26	d	0
Jun 26	d	0
Jun 26	d	-14
Jun 26	d	839
Jun 26	s	-26
Jun 26	d	-33
Jun 26	d	22
Jun 26	d	6
Jun 26	d	-2
Jun 26	d	5
Jun 26	d	0
Jun 26	s	26
Jun 26	d	-527
Jun 26	d	19
Jun 26	d	0
Jun 26	d	10
Jun 26	d	1
Jun 26	d	31
Jun 26	d	1
Jun 26	d	199
Jun 26	s	0
Jun 26	d	-5
Jun 26	d	78
Jun 26	d	162
Jun 26	s	10
Jun 26	s	9
Jun 26	d	18
Jun 26	d	41
Jun 26	s	22
Jun 26	s	0
Jun 26	s	0
Jun 26	s	21
Jun 26	s	0
Jun 26	s	3
Jun 26	d	0
Jun 26	d	0
Jun 26	s	0
Jun 26	d	162
Jun 26	d	264
Jun 26	s	2
Jun 26	d	0
Jun 26	d	17
Jun 26	d	0
Jun 26	s	95
Jun 26	s	0
Jun 26	s	0
Jun 26	d	6
Jun 26	s	18
Jun 26	s	54
Jun 26	s	0
Jun 26	s	46
Jun 26	s	0
Jun 26	s	10
Jun 26	s	148
Jun 26	s	1
Jun 26	s	518
Jun 26	s	290
Jun 26	s	7
Jun 26	s	19
Jun 26	s	145
Jun 26	s	-1
Jun 26	s	54
Jun 26	s	0
Jun 26	d	5
Jun 26	d	4
Jun 26	s	3
Jun 26	s	24
Jun 26	s	0
Jun 26	s	266
Jun 26	s	79
Jun 26	s	21
Jun 26	s	0
Jun 26	s	-2
Jun 26	s	579
Jun 26	s	0
Jun 26	s	38
Jun 26	d	10
Jun 26	s	26
Jun 26	s	1
Jun 26	d	75
Jun 26	d	1
Jun 26	s	12
Jun 26	s	5
Jun 26	s	-240
Jun 26	d	0
Jun 26	s	868
Jun 26	s	0
Jun 26	d	41
Jun 26	s	11
Jun 26	d	46
Jun 26	s	485
Jun 26	d	10
Jun 26	d	0
Jun 26	s	31
Jun 26	d	2
Jun 26	s	3
Jun 26	s	73
Jun 26	s	3
Jun 26	s	12
Jun 26	s	0
Jun 26	s	6
Jun 26	s	12
Jun 26	d	0
Jun 26	s	162
Jun 26	s	9
Jun 26	s	360
Jun 26	s	20
Jun 26	d	12
Jun 26	s	0
Jun 26	s	5
Jun 26	s	81
Jun 26	s	3
Jun 26	s	1
Jun 26	s	85
Jun 26	s	7
Jun 26	s	7
Jun 26	s	79
Jun 26	s	158
Jun 26	s	15
Jun 26	s	59
Jun 26	d	5
Jun 26	s	125
Jun 26	s	57
Jun 26	d	27
Jun 26	s	110
Jun 26	d	0
Jun 26	s	14
Jun 26	s	1
Jun 26	s	0
Jun 26	s	138
Jun 26	s	-1
Jun 26	s	108
Jun 26	s	124
Jun 26	s	3
Jun 26	s	20
Jun 26	s	4
Jun 26	d	3
Jun 26	d	0
Jun 26	s	3
Jun 26	d	6
Jun 26	d	217
Jun 26	s	0
Jun 26	d	267
Jun 26	s	118
Jun 26	d	62
Jun 26	s	0
Jun 26	d	0
Jun 26	s	18
Jun 26	s	2
Jun 26	s	0
Jun 26	d	77
Jun 26	s	16
Jun 26	s	278
Jun 26	s	0
Jun 26	s	708
Jun 26	s	0
Jun 26	s	0
Jun 26	s	89
Jun 26	d	0
Jun 26	d	1022
Jun 26	s	171
Jun 26	s	326
Jun 26	s	164
Jun 26	s	264
Jun 26	s	13
Jun 26	s	6
Jun 26	s	231
Jun 26	d	-63
Jun 26	s	10
Jun 26	s	406
Jun 26	s	1003
Jun 26	s	46
Jun 26	s	17
Jun 26	s	0
Jun 26	s	10
Jun 26	s	60
Jun 26	s	6
Jun 26	s	16
Jun 26	s	242
Jun 26	d	26
Jun 26	s	88
Jun 26	d	0
Jun 26	s	274
Jun 26	d	0
Jun 26	s	2
Jun 26	s	7
Jun 26	s	0
Jun 26	s	15
Jun 26	s	107
Jun 26	s	-707
Jun 26	s	872
Jun 26	s	0
Jun 26	s	1
Jun 26	d	10
Jun 26	s	10
Jun 26	s	6
Jun 26	s	108
Jun 26	s	-56
Jun 26	s	0
Jun 26	d	0
Jun 26	d	0
Jun 26	s	10
Jun 26	s	0
Jun 26	d	6
Jun 26	s	866
Jun 26	s	91
Jun 26	s	45
Jun 26	s	46
Jun 26	s	-5
Jun 26	s	4
Jun 26	s	6
Jun 26	s	10
Jun 26	s	-22
Jun 26	s	19
Jun 26	s	2
Jun 26	d	660
Jun 26	s	0
Jun 26	s	2
Jun 26	s	79
Jun 26	s	0
Jun 26	s	0
Jun 26	s	12
Jun 26	s	0
Jun 26	s	69
Jun 26	s	154
Jun 26	s	28
Jun 26	s	27
Jun 26	s	57
Jun 26	s	6
Jun 26	s	-23
Jun 26	s	-16
Jun 26	s	33
Jun 26	s	35
Jun 26	d	119
Jun 26	s	2
Jun 26	s	51
Jun 26	s	86
Jun 26	s	0
Jun 26	s	14
Jun 26	s	4
Jun 26	s	36
Jun 26	s	17
Jun 26	s	435
Jun 26	s	46
Jun 26	s	43
Jun 26	s	84
Jun 26	s	44
Jun 26	s	20
Jun 26	s	2
Jun 26	s	62
Jun 26	s	0
Jun 26	s	3
Jun 26	s	-3700
Jun 26	s	1
Jun 26	s	9
Jun 26	d	-20
Jun 26	s	1
Jun 26	s	70
Jun 26	s	65
Jun 26	d	-18
Jun 26	s	45
Jun 26	s	0
Jun 26	s	1
Jun 26	s	32
Jun 26	s	2
Jun 26	s	199
Jun 26	s	48
Jun 26	d	0
Jun 26	s	64
Jun 26	s	5
Jun 26	s	71
Jun 26	s	40
Jun 26	s	5
Jun 26	s	8
Jun 26	s	34
Jun 26	d	33
Jun 26	s	0
Jun 26	s	23
Jun 26	s	70
Jun 26	s	0
Jun 26	s	543
Jun 26	s	-35
Jun 26	s	0
Jun 26	s	60
Jun 26	s	3
Jun 26	s	47
Jun 26	s	9
Jun 26	s	26
Jun 26	s	75
Jun 26	d	-2
Jun 26	s	15
Jun 26	s	1500
Jun 26	s	21
Jun 26	s	17
Jun 26	s	42
Jun 26	s	814
Jun 26	s	1
Jun 26	d	2
Jun 26	s	78
Jun 26	d	14
Jun 26	s	3
Jun 26	s	61
Jun 26	s	3
Jun 26	s	0
Jun 26	s	114
Jun 26	s	54
Jun 26	s	73
Jun 26	s	0
Jun 26	s	49
Jun 26	s	3
Jun 26	s	-37
Jun 26	s	-1
Jun 26	d	16
Jun 26	s	-288
Jun 26	s	-1
Jun 26	s	102
Jun 26	d	6
Jun 26	s	46
Jun 26	d	541
Jun 26	s	3
Jun 26	s	11
Jun 26	s	-85
Jun 26	d	1
Jun 26	s	-48
Jun 26	s	-8
Jun 26	s	0
Jun 26	s	-2
Jun 26	d	-3
Jun 26	s	4
Jun 26	d	0
Jun 26	s	65
Jun 26	s	5
Jun 26	s	4
Jun 26	s	33
Jun 26	s	16
Jun 26	s	-77
Jun 26	s	0
Jun 26	s	0
Jun 26	s	-4
Jun 26	s	1700
Jun 26	s	6
Jun 26	s	0
Jun 26	s	1
Jun 26	s	0
Jun 26	s	79
Jun 26	s	0
Jun 26	s	54
Jun 26	s	990
Jun 26	s	0
Jun 26	s	0
Jun 26	s	83
Jun 26	s	4
Jun 26	d	52
Jun 26	s	12
Jun 26	s	19
Jun 26	s	292
Jun 26	s	0
Jun 26	s	1
Jun 26	s	0
Jun 26	s	173
Jun 26	s	55
Jun 26	s	3
Jun 26	s	1
Jun 26	s	14
Jun 26	d	0
Jun 26	s	-48
Jun 26	s	1
Jun 26	s	3
Jun 26	s	30
Jun 26	s	53
Jun 26	s	-12
Jun 26	s	0
Jun 26	s	38
Jun 26	s	6
Jun 26	d	21
Jun 26	s	29
Jun 26	s	88
Jun 26	s	526
Jun 26	s	137
Jun 26	s	2
Jun 26	s	10
Jun 26	d	20
Jun 26	s	0
Jun 26	s	0
Jun 26	s	-1
Jun 26	s	102
Jun 26	s	2
Jun 26	s	4
Jun 26	s	12
Jun 26	d	0
Jun 26	s	42
Jun 26	s	12
Jun 26	s	96
Jun 26	s	5
Jun 26	s	296
Jun 26	d	6
Jun 26	s	11
Jun 26	s	-1
Jun 26	d	638
Jun 26	s	64
Jun 26	s	83
Jun 26	d	14
Jun 26	s	142
Jun 26	s	103
Jun 26	s	2
Jun 26	s	1
Jun 26	s	33
Jun 26	s	6
Jun 26	s	10
Jun 26	s	179
Jun 26	s	17
Jun 26	s	77
Jun 26	s	2
Jun 26	s	32
Jun 26	s	0
Jun 26	s	0
Jun 26	s	0
Jun 26	s	395
Jun 26	s	51
Jun 26	s	19
Jun 26	s	-25
Jun 26	s	81
Jun 26	s	69
Jun 26	s	172
Jun 26	s	42
Jun 26	s	284
Jun 26	s	30
Jun 26	s	130
Jun 26	s	372
Jun 26	s	846
Jun 26	s	10
Jun 26	s	14
Jun 26	s	0
Jun 26	s	35
Jun 26	s	40
Jun 26	s	0
Jun 26	s	3
Jun 26	s	22
Jun 26	s	0
Jun 26	s	-37
Jun 26	s	3
Jun 26	d	35
Jun 26	s	27
Jun 26	s	19
Jun 26	s	-132
Jun 26	s	0
Jun 26	d	30
Jun 26	s	0
Jun 26	s	0
Jun 26	s	1
Jun 26	s	57
Jun 26	s	-28
Jun 26	s	808
Jun 26	s	2
Jun 26	s	-2
Jun 26	s	193
Jun 26	s	0
Jun 26	s	300
Jun 26	s	-1
Jun 26	s	48
Jun 26	s	28
Jun 26	d	-235
Jun 26	s	5
Jun 26	s	-5833
Jun 26	s	4
Jun 26	d	0
Jun 26	s	0
Jun 26	s	0
Jun 26	s	200
Jun 26	d	5
Jun 26	d	9
Jun 26	d	0
Jun 26	s	-21
Jun 26	s	12
Jun 26	s	0
Jun 26	d	0
Jun 26	s	106
Jun 26	s	72
Jun 26	s	11
Jun 26	d	-7
Jun 26	d	130
Jun 26	s	36
Jun 26	s	2
Jun 26	d	3
Jun 26	s	0
Jun 26	s	124
Jun 26	d	1
Jun 26	s	-838
Jun 26	s	41
Jun 26	s	-151
Jun 26	s	200
Jun 26	s	-143
Jun 26	s	35
Jun 26	s	0
Jun 26	d	3
Jun 26	s	9
Jun 26	s	18
Jun 26	s	-14
Jun 26	d	52
Jun 26	s	60
Jun 26	s	-28
Jun 26	s	23
Jun 26	s	51
Jun 26	d	-37
Jun 26	s	-36
Jun 26	s	-76
Jun 26	s	-80
Jun 26	s	40
Jun 26	s	12
Jun 26	s	-509
Jun 26	s	-54
Jun 26	s	44
Jun 26	s	-16
Jun 26	s	26
Jun 26	s	-31
Jun 26	s	32
Jun 26	s	0
Jun 26	s	16
Jun 26	s	9
Jun 26	s	-51
Jun 26	s	304
Jun 26	s	2
Jun 26	s	0
Jun 26	s	0
Jun 26	s	-67
Jun 26	s	28
Jun 26	s	1598
Jun 26	s	-3
Jun 26	d	0
Jun 26	s	363
Jun 26	s	-19
Jun 26	s	2
Jun 26	d	172
Jun 26	s	31
Jun 26	s	3
Jun 26	s	-13
Jun 26	s	26
Jun 26	d	12
Jun 26	s	-35
Jun 26	s	3
Jun 26	s	121
Jun 26	s	215
Jun 26	s	24
Jun 26	s	14
Jun 26	s	-10
Jun 26	s	-22
Jun 26	s	-345
Jun 26	s	47
Jun 26	s	8
Jun 26	s	61
Jun 26	s	3
Jun 26	s	-5
Jun 26	s	67
Jun 26	s	8
Jun 26	s	461
Jun 26	d	3
Jun 26	s	11
Jun 26	s	1
Jun 26	s	29
Jun 26	d	1
Jun 26	s	1
Jun 26	s	104
Jun 26	d	0
Jun 26	s	43
Jun 26	s	200
Jun 26	s	73
Jun 26	s	764
Jun 26	s	-7
Jun 26	s	28
Jun 26	s	-4
Jun 26	s	25
Jun 26	s	-20
Jun 26	s	22
Jun 26	s	-40
Jun 26	s	2
Jun 26	d	105
Jun 26	s	1
Jun 26	s	69
Jun 26	s	2
Jun 26	s	0
Jun 26	s	114
Jun 26	s	0
Jun 26	s	2
Jun 26	s	83
Jun 26	s	0
Jun 26	s	-171
Jun 26	s	-4
Jun 26	s	445
Jun 26	s	-3
Jun 26	s	-45
Jun 26	s	35
Jun 26	s	1
Jun 26	s	4
Jun 26	s	204
Jun 26	s	19
Jun 26	s	-932
Jun 26	s	21
Jun 26	s	-9
Jun 26	d	4
Jun 26	s	4
Jun 26	s	-70
Jun 26	s	0
Jun 26	s	38
Jun 26	s	18
Jun 26	s	0
Jun 26	d	0
Jun 26	s	83
Jun 26	s	0
Jun 26	s	1
Jun 26	s	117
Jun 26	s	59
Jun 26	s	-11
Jun 26	s	6
Jun 26	s	473
Jun 26	s	3
Jun 26	s	-6
Jun 26	s	24
Jun 26	s	0
Jun 26	s	81
Jun 26	d	-1
Jun 26	s	13
Jun 26	s	-86
Jun 26	s	117
Jun 26	s	776
Jun 26	d	1156
Jun 26	s	6
Jun 26	s	-3
Jun 26	s	23
Jun 26	s	-12754
Jun 26	s	12
Jun 26	d	0
Jun 26	s	85
Jun 26	s	-39
Jun 26	s	-823
Jun 26	s	184
Jun 26	s	30
Jun 26	d	4
Jun 26	s	-23
Jun 26	s	39
Jun 26	s	4
Jun 26	s	68
Jun 26	s	19
Jun 26	s	0
Jun 26	d	75
Jun 26	s	46
Jun 26	s	2
Jun 26	s	1531
Jun 26	d	4
Jun 26	s	1
Jun 26	s	0
Jun 26	s	-1
Jun 26	s	341
Jun 26	d	24
Jun 26	s	50
Jun 26	s	0
Jun 26	s	1
Jun 26	s	2333
Jun 26	s	403
Jun 26	s	26
Jun 26	s	312
Jun 26	s	33
Jun 26	s	2333
Jun 26	s	0
Jun 26	s	-1
Jun 26	s	6
Jun 26	s	31
Jun 26	s	1011
Jun 26	s	34
Jun 26	s	-53
Jun 26	s	0
Jun 26	s	0
Jun 26	s	-72
Jun 26	s	0
Jun 26	s	-14
Jun 26	d	11
Jun 26	s	34
Jun 26	s	0
Jun 26	s	0
Jun 26	s	111
Jun 26	s	28
Jun 26	s	0
Jun 26	s	785
Jun 26	d	2
Jun 26	s	8
Jun 26	s	117
Jun 26	s	38
Jun 26	s	0
Jun 26	s	219
Jun 26	s	8
Jun 26	s	0
Jun 26	s	2
Jun 26	s	7
Jun 26	s	217
Jun 26	s	361
Jun 26	s	13
Jun 26	d	47
Jun 26	s	24
Jun 26	s	362
Jun 26	d	-4
Jun 26	d	0
Jun 26	s	0
Jun 26	s	21
Jun 26	s	0
Jun 26	s	-57
Jun 26	s	28
Jun 26	s	-113
Jun 26	s	-30
Jun 26	d	296
Jun 26	s	0
Jun 26	s	244
Jun 26	s	0
Jun 26	s	65
Jun 26	s	0
Jun 27	s	139
Jun 27	s	23
Jun 27	s	2
Jun 27	s	-5
Jun 27	s	33
Jun 27	s	71
Jun 27	s	32
Jun 27	s	13
Jun 27	s	4
Jun 27	s	35
Jun 27	s	1058
Jun 27	s	0
Jun 27	s	2
Jun 27	s	11
Jun 27	s	552
Jun 27	s	223
Jun 27	s	20
Jun 27	s	0
Jun 27	s	30
Jun 27	s	202
Jun 27	s	4
Jun 27	s	15
Jun 27	d	-51
Jun 27	s	57
Jun 27	s	0
Jun 27	s	-20
Jun 27	s	0
Jun 27	s	-11
Jun 27	s	17
Jun 27	s	91
Jun 27	s	-12
Jun 27	d	0
Jun 27	d	-47
Jun 27	d	-325
Jun 27	d	-21
Jun 27	d	22
Jun 27	s	79
Jun 27	s	1006
Jun 27	d	-1
Jun 27	d	-142
Jun 27	d	55
Jun 27	s	0
Jun 27	s	22
Jun 27	d	-21
Jun 27	d	-52
Jun 27	s	-6
Jun 27	d	-8
Jun 27	s	52
Jun 27	d	-71
Jun 27	d	-113
Jun 27	d	-4
Jun 27	d	-74
Jun 27	s	1069
Jun 27	d	-33
Jun 27	d	-14
Jun 27	d	-2
Jun 27	s	-21
Jun 27	s	-4
Jun 27	s	-11
Jun 27	s	9
Jun 27	s	0
Jun 27	s	26
Jun 27	d	-8
Jun 27	d	-38
Jun 27	d	-795
Jun 27	d	-76
Jun 27	d	20
Jun 27	d	5
Jun 27	d	27
Jun 27	s	0
Jun 27	s	-9
Jun 27	d	-3
Jun 27	d	-17
Jun 27	s	59
Jun 27	d	53
Jun 27	s	0
Jun 27	s	131
Jun 27	s	40
Jun 27	s	324
Jun 27	s	6
Jun 27	s	55
Jun 27	s	46
Jun 27	s	61
Jun 27	s	240
Jun 27	s	401
Jun 27	s	-146
Jun 27	s	8
Jun 27	s	8
Jun 27	s	296
Jun 27	s	89
Jun 27	s	272
Jun 27	s	22
Jun 27	s	8
Jun 27	s	19
Jun 27	s	2800
Jun 27	s	40
Jun 27	s	307
Jun 27	s	8
Jun 27	s	5
Jun 27	s	33
Jun 27	s	43
Jun 27	s	52
Jun 27	s	51
Jun 27	s	354
Jun 27	s	26
Jun 27	s	171
Jun 28	s	644
Jun 28	s	19
Jun 28	s	1
Jun 28	s	18
Jun 28	s	96
Jun 28	s	12
Jun 28	s	31
Jun 28	s	798
Jun 28	s	73
Jun 28	d	-720
Jun 28	s	78
Jun 28	d	0
Jun 28	s	0
Jun 28	d	-6
Jun 28	s	6
Jun 28	s	323
Jun 28	s	-9
Jun 28	s	12
Jun 28	s	61
Jun 28	s	7
Jun 28	s	6
Jun 28	d	2
Jun 28	s	0
Jun 28	s	0
Jun 28	s	437
Jun 28	s	448
Jun 28	s	1900
Jun 28	s	70
Jun 28	s	2
Jun 28	s	1
Jun 28	d	-18
Jun 28	s	36
Jun 28	d	22
Jun 28	s	172
Jun 28	s	71
Jun 28	s	0
Jun 28	d	259
Jun 28	s	2
Jun 28	s	3
Jun 28	s	8
Jun 28	s	0
Jun 28	s	0
Jun 28	s	0
Jun 28	s	6
Jun 28	s	0
Jun 28	s	2
Jun 29	s	8
Jun 29	s	135
Jun 29	s	218
Jun 29	s	37
Jun 29	s	0
Jun 29	s	19
Jun 29	s	107
Jun 29	s	-59
Jun 29	s	12
Jun 29	s	0
Jun 29	d	0
Jun 29	d	0
Jun 29	d	20
Jun 29	d	157
Jun 29	d	11
Jun 29	d	0
Jun 29	d	28
Jun 29	d	-372
Jun 29	d	-10
Jun 29	d	1
Jun 29	d	48
Jun 29	d	-20
Jun 29	d	0
Jun 29	d	-1
Jun 29	d	0
Jun 29	d	6
Jun 29	s	-1
Jun 29	d	-33
Jun 29	d	8
Jun 29	d	33
Jun 29	d	-207
Jun 29	d	2
Jun 29	d	37
Jun 29	d	4
Jun 29	d	0
Jun 29	d	32
Jun 29	d	145
Jun 29	d	-41
Jun 29	d	-2
Jun 29	d	-30
Jun 29	d	-15
Jun 29	d	-77
Jun 29	d	0
Jun 29	s	10
Jun 29	d	0
Jun 29	d	0
Jun 29	d	0
Jun 29	d	-434
Jun 29	d	39
Jun 29	d	1
Jun 29	d	122
Jun 29	d	33
Jun 29	d	15
Jun 29	d	0
Jun 29	d	-33
Jun 29	d	-326
Jun 29	d	-22
Jun 29	d	-1
Jun 29	d	5
Jun 29	d	-53
Jun 29	d	5
Jun 29	d	-3
Jun 29	s	0
Jun 29	d	-15
Jun 29	s	0
Jun 29	d	-2
Jun 29	d	-2
Jun 29	d	2
Jun 29	s	0
Jun 29	s	0
Jun 29	d	0
Jun 29	s	-7
Jun 30	d	27
Jul 01	d	33
Jul 02	d	64
Jul 02	s	9
Jul 02	s	0
Jul 02	s	3
Jul 02	s	0
Jul 02	s	199
Jul 02	d	255
Jul 02	d	20
Jul 03	s	170
Jul 03	d	7
Jul 03	d	459
Jul 03	s	3
Jul 03	s	28
Jul 03	d	5
Jul 04	s	182
Jul 04	s	11
Jul 04	s	0
Aug 05	d	0
Aug 05	d	21
Aug 07	s	-4
Aug 07	s	0
Aug 07	d	0
Aug 07	d	15
Aug 07	d	0
Aug 07	d	0
Aug 07	d	2
Aug 07	d	3
Aug 07	d	0
Aug 07	d	15
Aug 07	d	0
Aug 07	d	27
Aug 07	d	63
Aug 07	s	0
Aug 09	d	1
Aug 09	d	-7
Aug 10	d	0
Aug 10	d	-7
Aug 10	d	-11
Aug 10	d	0
Aug 11	d	0
Aug 11	d	0
Aug 12	d	-6
Aug 13	d	0
Aug 13	d	-76
Aug 14	s	0
Aug 14	s	0
Aug 15	s	7
Aug 15	s	0
Aug 15	s	0
Aug 15	s	0
Aug 15	s	0
Aug 15	s	58
Aug 15	s	-2
Aug 15	s	0
Aug 15	s	1
Aug 15	s	-2
Aug 15	d	0
Aug 15	d	0
Aug 15	s	0
Aug 15	d	0
Aug 15	s	0
Aug 15	s	0
Aug 16	d	0
Aug 16	d	40
Aug 16	d	0
Aug 16	d	3
Aug 16	d	0
Aug 16	d	8
Aug 16	s	1
Aug 16	s	0
Aug 16	s	170
Aug 16	d	-2
Aug 17	s	-7
Aug 20	d	0
Aug 21	d	169
Aug 21	s	1
Aug 23	s	0
Aug 27	s	173
Aug 27	s	5
Aug 27	s	865
Aug 27	s	0
Aug 27	s	9
Aug 27	s	97
Aug 27	s	4
Aug 27	d	45
Aug 27	d	7
Aug 27	d	3
Aug 27	d	349
Aug 28	s	173
Aug 28	s	5
Aug 28	s	170
Aug 28	s	0
Aug 28	s	171
Aug 28	s	0
Aug 28	s	4
Aug 28	s	0
Aug 28	s	0
Aug 28	s	170
Aug 28	s	171
Aug 28	s	14
Aug 28	s	1
Aug 28	s	1
Aug 28	s	2
Aug 28	s	0
Aug 28	s	0
Aug 28	s	0
Aug 28	s	0
Aug 29	s	0
